full_trajectory_uncertainty,id_0,id_1,id_2,id_3,x0,y0,x1,y1,x2,y2,x3,y3,p0_1,p1_2,p2_3,p0-2,p0-3,p1-3,nr_cells0,nr_cells1,nr_cells2,nr_cells3
0.826,2772,2772,2772,2772,56.292,384.086,55.568,384.822,51.837,386.562,50.859,388.338,0.741,0.807,0.929,0.774,0.826,0.868,0,0,0,0
0.492,2773,2773,5692,5692,489.248,352.927,489.944,353.374,411.928,445.083,411.928,445.083,0.846,0.047,0.582,0.447,0.492,0.315,1,1,1,1
0.696,2774,2774,2774,2774,61.343,122.79,58.945,129.714,54.928,132.708,52.175,139.886,0.689,0.693,0.706,0.691,0.696,0.699,0,0,0,0
0.513,2775,2775,2775,2775,477.82,322.76,477.198,325.761,477.196,325.783,477.196,325.783,0.249,0.718,0.573,0.483,0.513,0.645,0,0,0,0
0.808,2776,2776,2776,2776,105.118,87.592,109.412,90.31,105.193,86.671,96.516,97.387,0.858,0.769,0.795,0.814,0.808,0.782,0,0,0,0
0.524,2777,2777,2777,2777,203.32,154.001,199.481,143.321,223.246,129.359,220.512,90.643,0.579,0.437,0.556,0.508,0.524,0.496,1,1,1,1
0.572,2778,2778,2778,2778,194.061,256.815,241.125,230.453,243.009,244.656,230.191,237.544,0.407,0.553,0.754,0.48,0.572,0.654,1,1,1,1
0.771,2779,2779,2779,2779,377.883,211.405,383.201,209.195,390.374,203.418,390.722,211.063,0.752,0.776,0.785,0.764,0.771,0.78,1,1,1,1
0.729,2780,2780,2780,2780,347.267,407.958,346.089,406.583,345.19,405.634,345.19,405.634,0.842,0.74,0.605,0.791,0.729,0.673,0,0,0,0
0.685,2781,2781,2781,2781,256.389,408.838,257.316,409.878,256.392,410.1,248.324,413.604,0.68,0.654,0.721,0.667,0.685,0.688,0,0,0,0
0.787,2782,2782,2782,2782,285.721,471.78,285.984,470.449,285.984,470.449,285.984,470.449,0.681,0.884,0.795,0.783,0.787,0.84,0,0,0,0
0.729,2783,2783,2783,2783,265.281,149.963,274.244,148.792,264.173,130.414,259.686,152.919,0.865,0.737,0.586,0.801,0.729,0.662,0,0,0,0
0.657,2784,2784,2784,2784,101.271,118.347,105.399,110.841,98.244,102.304,101.28,101.264,0.616,0.675,0.681,0.645,0.657,0.678,0,0,0,0
0.77,2785,2785,2785,2785,83.669,480.283,83.883,480.426,83.886,480.423,86.671,481.074,0.829,0.705,0.776,0.767,0.77,0.74,0,0,0,0
0.816,2787,2787,2787,2787,217.617,480.066,218.086,481.679,221.09,482.525,220.274,482.113,0.887,0.735,0.827,0.811,0.816,0.781,0,0,0,0
0.504,2788,2740,2740,2740,78.008,12.332,68.276,28.272,68.006,28.695,67.946,29.515,0.12,0.65,0.744,0.385,0.504,0.697,0,0,0,0
0.697,2789,2789,2789,2789,51.154,321.458,55.154,325.732,56.158,329.829,51.411,335.977,0.865,0.626,0.599,0.746,0.697,0.613,1,1,1,1
0.775,2790,2790,2790,2790,405.333,270.493,407.067,270.243,406.372,275.823,405.714,279.497,0.742,0.782,0.8,0.762,0.775,0.791,0,0,0,0
0.833,2791,2791,2791,2791,104.831,185.884,104.064,179.197,103.238,169.484,101.617,173.307,0.831,0.817,0.852,0.824,0.833,0.834,0,0,0,0
0.77,2792,2792,2792,2792,297.697,156.825,300.861,161.211,314.587,145.69,313.386,146.722,0.843,0.678,0.791,0.76,0.77,0.734,0,0,0,0
0.77,2794,2794,2794,2794,86.511,293.27,79.835,291.466,93.38,291.463,101.835,291.946,0.797,0.76,0.753,0.778,0.77,0.756,0,0,0,0
0.74,2795,2795,2795,2795,488.435,156.319,488.435,156.319,487.948,156.269,487.948,156.269,0.752,0.884,0.583,0.818,0.74,0.734,0,0,0,0
0.652,2796,2796,2796,2796,157.199,191.184,178.287,191.669,217.26,223.78,206.128,227.484,0.702,0.511,0.743,0.606,0.652,0.627,0,0,0,0
0.756,2797,2797,2797,2797,399.873,451.631,399.171,450.889,399.171,450.889,399.171,450.889,0.797,0.754,0.716,0.776,0.756,0.735,0,0,0,0
0.763,2798,2798,2798,2798,453.492,484.928,453.492,484.928,453.492,484.928,453.492,484.928,0.847,0.729,0.713,0.788,0.763,0.721,0,0,0,0
0.463,2799,2799,2799,2799,285.257,385.993,285.131,381.941,280.732,377.76,277.46,379.404,0.284,0.464,0.641,0.374,0.463,0.552,1,1,1,1
0.673,2800,2800,2800,2800,204.031,119.094,202.584,113.965,195.933,110.028,210.629,107.843,0.755,0.585,0.68,0.67,0.673,0.632,0,0,0,0
0.673,2801,2801,2801,2801,94.844,147.308,85.127,155.98,81.06,158.515,78.958,160.938,0.651,0.653,0.714,0.652,0.673,0.684,0,0,0,0
0.425,2802,2802,2802,2802,481.558,283.799,483.117,284.343,483.144,284.352,483.144,284.352,0.417,0.407,0.45,0.412,0.425,0.429,0,0,0,0
0.637,2803,2803,2803,2803,226.803,176.894,213.907,183.075,247.305,179.373,244.531,182.322,0.538,0.566,0.808,0.552,0.637,0.687,0,0,0,0
0.713,2804,2804,2804,2804,190.241,103.81,200.345,87.742,216.096,92.342,208.935,82.185,0.747,0.691,0.7,0.719,0.713,0.696,0,0,0,0
0.603,2805,2805,2805,2805,220.647,177.336,237.89,170.02,235.442,148.728,279.623,146.843,0.624,0.677,0.509,0.65,0.603,0.593,1,1,1,1
0.839,2807,2807,2807,2807,488.053,133.073,488.053,133.073,487.546,133.121,487.546,133.121,0.937,0.836,0.744,0.887,0.839,0.79,0,0,0,0
0.669,2808,2808,2808,2808,410.627,254.888,408.695,254.266,410.543,252.604,407.063,254.103,0.585,0.738,0.684,0.662,0.669,0.711,0,0,0,0
0.746,2809,2809,2809,2809,367.667,342.218,366.864,343.121,370.122,348.361,375.324,358.737,0.819,0.669,0.748,0.744,0.746,0.709,0,0,0,0
0.646,2810,2810,2810,2810,202.514,246.199,202.056,282.066,194.707,278.991,186.428,274.398,0.574,0.618,0.747,0.596,0.646,0.682,0,0,0,0
0.651,2811,2811,2811,2811,157.39,171.405,149.41,148.778,151.868,147.351,156.8,111.544,0.73,0.649,0.573,0.69,0.651,0.611,0,0,0,0
0.518,2812,2812,2812,2812,72.341,160.559,67.916,164.409,61.469,159.028,53.958,160.319,0.564,0.464,0.528,0.514,0.518,0.496,0,0,0,0
0.655,2813,2813,2813,2813,311.427,326.199,309.307,311.487,331.572,308.548,342.62,307.566,0.707,0.636,0.622,0.671,0.655,0.629,1,1,1,1
0.578,2814,2814,2814,2814,327.229,296.678,324.522,299.927,333.436,303.143,325.624,306.732,0.588,0.467,0.679,0.527,0.578,0.573,1,1,1,1
0.848,2815,2815,2815,2815,316.671,182.75,322.004,188.007,334.18,179.419,325.875,172.166,0.844,0.89,0.81,0.867,0.848,0.85,1,1,1,1
0.714,2816,2816,2816,2816,290.01,161.821,286.772,170.165,284.723,186.692,291.441,176.874,0.733,0.737,0.672,0.735,0.714,0.705,1,1,1,1
0.564,2817,2817,2817,2817,306.468,212.251,304.127,196.012,320.297,185.647,338.43,185.375,0.457,0.523,0.713,0.49,0.564,0.618,0,0,0,0
0.652,2818,2818,2818,2818,384.399,314.647,382.183,321.897,377.379,328.834,381.727,334.696,0.64,0.622,0.694,0.631,0.652,0.658,0,0,0,0
0.705,2820,2820,2820,2820,354.574,94.949,355.221,99.52,355.756,100.71,351.429,105.404,0.641,0.705,0.769,0.673,0.705,0.737,0,0,0,0
0.658,2821,2821,2821,2821,174.575,74.096,173.741,76.318,170.341,84.222,157.456,105.781,0.677,0.558,0.738,0.618,0.658,0.648,0,0,0,0
0.793,2822,2822,2822,2822,81.726,472.523,81.726,472.523,81.726,472.523,83.979,475.066,0.885,0.749,0.744,0.817,0.793,0.746,0,0,0,0
0.716,2823,2823,2823,2823,224.294,329.033,215.774,335.323,216.016,331.647,222.817,332.855,0.822,0.711,0.615,0.767,0.716,0.663,1,1,1,1
0.671,2824,2824,2824,2824,199.46,444.905,204.241,447.916,213.081,447.77,215.538,449.439,0.751,0.578,0.683,0.664,0.671,0.63,1,1,1,1
0.648,2825,2825,2825,2825,13.976,62.265,13.976,62.265,14.119,62.213,14.125,62.21,0.516,0.723,0.705,0.619,0.648,0.714,0,0,0,0
0.698,2827,2827,2827,2827,158.263,36.308,155.719,32.229,140.582,33.289,140.599,28.604,0.695,0.614,0.783,0.655,0.698,0.699,1,1,1,1
0.691,2828,2828,2828,2828,240.676,50.101,241.254,50.415,247.326,51.744,247.283,45.104,0.678,0.744,0.652,0.711,0.691,0.698,1,1,1,1
0.693,2829,2829,2829,2829,484.246,332.829,484.406,333.47,484.404,333.504,484.404,333.504,0.698,0.696,0.685,0.697,0.693,0.691,0,0,0,0
0.711,2830,2830,2830,2830,167.963,460.149,164.638,466.047,160.658,465.634,161.232,463.978,0.764,0.613,0.756,0.689,0.711,0.684,0,0,0,0
0.745,2831,2831,2831,2831,107.83,67.437,115.09,65.751,116.453,64.409,104.743,63.119,0.814,0.636,0.785,0.725,0.745,0.711,0,0,0,0
0.753,2832,2832,2832,2832,352.404,38.813,352.157,38.508,351.732,40.56,346.324,34.753,0.679,0.769,0.812,0.724,0.753,0.79,0,0,0,0
0.598,2833,2833,2833,2833,450.686,37.546,447.013,34.761,439.86,34.931,438.865,34.176,0.621,0.495,0.679,0.558,0.598,0.587,0,0,0,0
0.698,2834,2834,2834,2834,382.014,425.386,382.517,426.173,382.765,426.496,382.765,426.496,0.851,0.67,0.572,0.761,0.698,0.621,0,0,0,0
0.699,2836,2836,2836,2836,238.525,90.039,234.734,84.699,230.557,72.68,237.933,66.267,0.673,0.659,0.767,0.666,0.699,0.713,0,0,0,0
0.837,2837,2837,2837,2837,39.707,424.015,34.551,425.787,34.54,425.781,34.54,425.781,0.847,0.807,0.856,0.827,0.837,0.832,1,1,1,1
0.844,2838,2838,2838,2838,452.394,437.099,452.394,437.099,452.394,437.099,452.394,437.099,0.872,0.784,0.876,0.828,0.844,0.83,1,1,1,1
0.597,2839,2839,2839,2839,174.294,233.584,192.759,181.231,220.948,201.066,214.469,204.513,0.475,0.518,0.798,0.496,0.597,0.658,0,0,0,0
0.69,2840,2840,2840,2840,318.799,310.837,328.084,321.016,319.428,336.025,306.514,332.046,0.772,0.617,0.681,0.695,0.69,0.649,0,0,0,0
0.667,2841,2841,2841,2841,356.721,219.151,363.633,217.46,365.573,213.102,360.003,222.475,0.84,0.562,0.6,0.701,0.667,0.581,0,0,0,0
0.613,2842,2842,2842,2842,117.099,140.003,121.125,131.754,113.593,113.076,115.008,107.4,0.437,0.714,0.688,0.576,0.613,0.701,0,0,0,0
0.686,2843,2843,2843,2843,10.369,483.188,10.369,483.188,10.369,483.188,10.369,483.188,0.731,0.65,0.677,0.69,0.686,0.663,0,0,0,0
0.336,2844,1537,1537,3481,116.532,12.273,117.073,13.811,144.177,13.014,104.14,11.975,0.155,0.632,0.22,0.394,0.336,0.426,0,1,1,0
0.819,2845,2845,2845,2845,191.145,322.042,180.821,323.274,181.811,322.127,180.162,323.556,0.766,0.843,0.847,0.805,0.819,0.845,0,0,0,0
0.66,2846,2846,2846,2846,299.121,294.921,294.701,291.636,277.651,298.246,276.269,295.663,0.464,0.698,0.819,0.581,0.66,0.759,0,0,0,0
0.769,2847,2847,2847,2847,30.376,392.535,22.352,389.324,20.999,389.106,20.313,388.908,0.757,0.705,0.847,0.731,0.769,0.776,0,0,0,0
0.684,2848,2848,2848,2848,290.47,211.533,287.98,196.619,293.844,189.342,306.185,183.569,0.714,0.647,0.693,0.68,0.684,0.67,0,0,0,0
0.616,2849,2849,2849,2849,332.523,26.523,336.376,19.004,335.11,17.048,334.939,17.211,0.67,0.627,0.551,0.648,0.616,0.589,0,0,0,0
0.651,2850,2850,2850,2850,438.703,467.455,438.703,467.455,438.703,467.455,438.703,467.455,0.687,0.576,0.69,0.632,0.651,0.633,0,0,0,0
0.682,2851,2851,2851,2851,466.401,361.338,469.47,364.363,468.924,366.872,468.908,366.905,0.71,0.613,0.722,0.661,0.682,0.667,0,0,0,0
0.78,2852,2852,2852,2852,436.357,327.698,438.878,329.853,440.189,332.949,440.106,333.047,0.792,0.729,0.819,0.761,0.78,0.774,0,0,0,0
0.532,2853,220,220,220,470.166,16.515,442.301,31.242,439.064,27.923,437.917,27.829,0.061,0.739,0.794,0.4,0.532,0.767,0,1,1,1
0.7,2854,2854,2854,2854,183.626,439.197,188.478,434.992,185.264,427.221,181.455,422.156,0.557,0.83,0.713,0.693,0.7,0.772,1,1,1,1
0.752,2855,2855,2855,2855,64.444,293.964,66.526,291.914,76.653,294.275,83.382,289.518,0.721,0.694,0.84,0.708,0.752,0.767,0,0,0,0
0.836,2856,2856,2856,2856,195.916,333.776,193.882,332.577,198.557,331.519,198.585,324.59,0.822,0.843,0.845,0.832,0.836,0.844,0,0,0,0
0.816,2857,2857,2857,2857,303.878,369.825,302.615,361.064,299.504,355.061,301.255,353.0,0.768,0.827,0.853,0.798,0.816,0.84,1,1,1,1
0.725,2858,2858,2858,2858,422.55,325.933,424.56,330.423,424.308,331.771,424.308,331.771,0.761,0.719,0.696,0.74,0.725,0.707,1,1,1,1
0.592,2859,2859,2859,2859,79.875,423.111,79.886,423.229,80.095,423.377,80.095,423.377,0.51,0.671,0.595,0.591,0.592,0.633,0,0,0,0
0.555,2860,2860,2860,2860,242.864,348.938,246.296,346.961,245.332,338.922,241.341,329.544,0.697,0.493,0.475,0.595,0.555,0.484,0,0,0,0
0.777,2863,2863,2863,2863,352.476,338.512,351.877,339.832,349.944,340.386,350.544,344.179,0.867,0.781,0.683,0.824,0.777,0.732,1,1,1,1
0.607,2865,2865,2865,2865,15.702,218.159,17.799,216.809,17.156,216.181,12.051,209.165,0.395,0.698,0.729,0.546,0.607,0.713,0,0,0,0
0.744,2866,2866,2866,2866,287.832,38.849,287.445,39.382,288.885,39.681,291.776,40.921,0.656,0.813,0.763,0.734,0.744,0.788,2,2,2,2
0.498,2867,2867,2867,2867,160.555,127.299,149.454,114.419,140.798,110.685,142.62,130.554,0.495,0.44,0.56,0.467,0.498,0.5,0,0,0,0
0.658,2868,2868,2868,2868,337.498,138.427,325.305,144.214,314.819,152.25,301.621,148.968,0.768,0.725,0.481,0.746,0.658,0.603,0,0,0,0
0.692,2869,2869,2869,2869,379.758,353.786,378.139,354.035,375.841,357.899,379.379,366.434,0.792,0.718,0.567,0.755,0.692,0.642,0,0,0,0
0.812,2870,2870,2870,2870,98.944,361.538,102.396,359.782,98.987,359.135,103.442,363.669,0.939,0.783,0.715,0.861,0.812,0.749,0,0,0,0
0.285,2871,4597,4597,5334,306.686,10.497,237.945,10.902,237.945,10.902,236.781,13.914,0.081,0.622,0.151,0.352,0.285,0.387,0,0,0,0
0.831,2872,2872,2872,2872,272.906,474.567,273.247,473.757,273.247,473.757,273.247,473.757,0.816,0.788,0.888,0.802,0.831,0.838,0,0,0,0
0.797,2874,2874,2874,2874,157.735,79.756,162.695,75.75,155.529,67.964,153.417,55.545,0.822,0.776,0.793,0.799,0.797,0.785,0,0,0,0
0.81,2875,2875,2875,2875,175.938,371.48,176.639,369.156,173.664,366.788,171.91,364.661,0.798,0.86,0.771,0.829,0.81,0.816,0,0,0,0
0.903,2877,2877,2877,2877,368.916,459.688,368.235,458.326,368.235,458.326,368.235,458.326,0.962,0.855,0.892,0.909,0.903,0.874,0,0,0,0
0.849,2878,2878,2878,2878,325.813,399.042,333.7,396.164,335.605,396.07,335.692,396.13,0.864,0.818,0.866,0.841,0.849,0.842,0,0,0,0
0.679,2879,2879,2879,2879,195.403,101.167,208.531,94.964,210.3,95.795,187.721,76.243,0.675,0.739,0.623,0.707,0.679,0.681,0,0,0,0
0.814,2880,2880,2880,2880,200.957,452.586,205.803,452.742,215.993,454.285,214.846,455.198,0.796,0.816,0.829,0.806,0.814,0.823,0,0,0,0
0.708,2881,2881,2881,2881,370.386,185.326,378.091,189.836,374.332,190.468,371.172,205.939,0.676,0.756,0.692,0.716,0.708,0.724,0,0,0,0
0.658,2882,2882,2882,2882,145.434,225.247,122.025,237.866,121.203,248.595,124.392,246.02,0.602,0.705,0.666,0.654,0.658,0.686,0,0,0,0
0.591,2883,3325,3325,3325,10.337,428.406,15.125,416.614,13.752,414.811,13.965,414.371,0.226,0.817,0.728,0.522,0.591,0.773,0,0,0,0
0.595,2884,2884,2884,2884,450.104,191.022,449.858,190.154,454.606,182.529,456.991,182.347,0.326,0.649,0.809,0.488,0.595,0.729,1,1,1,1
0.681,2885,2885,2885,2885,482.334,190.811,481.502,190.712,481.202,187.615,481.111,187.547,0.771,0.687,0.584,0.729,0.681,0.635,0,0,0,0
0.833,2886,2886,2886,2886,256.782,92.697,259.109,93.72,262.063,89.284,253.497,79.124,0.922,0.831,0.745,0.877,0.833,0.788,0,0,0,0
0.584,2887,2887,2887,3938,169.827,18.458,168.641,18.16,171.476,12.81,176.342,26.787,0.851,0.797,0.104,0.824,0.584,0.451,0,0,0,0
0.739,2888,2888,2888,2888,25.283,222.933,27.576,221.995,27.588,222.25,22.099,229.118,0.66,0.815,0.742,0.737,0.739,0.778,0,0,0,0
0.653,2889,2889,2889,2889,187.821,484.585,191.335,477.661,192.85,475.631,193.251,473.406,0.627,0.777,0.554,0.702,0.653,0.666,0,0,0,0
0.589,2890,2890,2890,2890,104.985,305.791,109.474,313.289,126.105,320.843,142.694,328.156,0.626,0.615,0.527,0.621,0.589,0.571,0,0,0,0
0.947,2891,2891,2891,2891,33.22,479.642,33.22,479.642,33.22,479.641,33.226,479.566,1.0,1.0,0.842,1.0,0.947,0.921,0,0,0,0
0.658,2892,2892,2892,2892,286.31,157.354,300.974,141.78,291.873,142.87,300.0,129.58,0.546,0.736,0.692,0.641,0.658,0.714,0,0,0,0
0.627,2893,2893,2893,2893,260.987,96.777,262.507,98.562,273.496,89.164,276.341,89.107,0.739,0.58,0.561,0.659,0.627,0.571,2,2,2,2
0.61,2894,2894,2894,2894,388.556,414.67,387.203,413.692,386.859,412.777,386.853,412.704,0.715,0.553,0.562,0.634,0.61,0.557,0,0,0,0
0.6,2895,2895,2895,2895,190.987,178.837,201.377,138.209,206.265,128.305,228.736,158.294,0.499,0.631,0.67,0.565,0.6,0.651,0,0,0,0
0.741,2897,2897,2897,2897,226.057,210.678,212.661,236.223,212.035,237.57,216.46,234.192,0.728,0.788,0.706,0.758,0.741,0.747,0,0,0,0
0.632,2898,2898,2898,2898,239.261,31.646,239.261,31.646,239.478,30.502,250.862,28.169,0.804,0.599,0.493,0.701,0.632,0.546,0,0,0,0
0.703,2899,2899,2899,2899,327.967,36.874,335.422,36.619,336.694,34.135,330.131,35.239,0.68,0.75,0.679,0.715,0.703,0.715,0,0,0,0
0.827,2900,2900,2900,2900,19.8,46.323,19.8,46.323,19.8,46.323,19.8,46.323,0.894,0.797,0.789,0.846,0.827,0.793,0,0,0,0
0.638,2901,2901,2901,2901,126.773,234.471,123.77,220.992,137.718,240.946,141.388,245.581,0.751,0.573,0.589,0.662,0.638,0.581,0,0,0,0
0.477,2902,2902,2902,2902,334.723,146.422,322.781,152.143,309.835,148.948,306.236,139.219,0.385,0.464,0.584,0.424,0.477,0.524,0,0,0,0
0.86,2903,2903,2903,2903,156.903,465.872,151.084,471.086,150.218,471.201,150.67,469.933,0.873,0.838,0.868,0.856,0.86,0.853,0,0,0,0
0.71,2904,2904,2904,2904,236.059,349.12,234.457,348.226,233.432,348.355,247.869,347.069,0.725,0.668,0.736,0.696,0.71,0.702,0,0,0,0
0.774,2905,2905,2905,2905,339.735,65.731,343.427,69.85,350.406,75.915,354.352,72.546,0.798,0.721,0.803,0.759,0.774,0.762,0,0,0,0
0.725,2906,2906,2906,2906,161.646,58.837,161.149,51.078,156.347,50.153,152.431,45.101,0.738,0.642,0.794,0.69,0.725,0.718,1,1,1,1
0.75,2907,2907,2907,2907,297.85,396.643,300.456,394.535,299.755,394.501,293.112,398.968,0.745,0.714,0.793,0.729,0.75,0.753,1,1,1,1
0.634,2908,2908,2908,2908,242.698,106.196,246.097,102.489,244.253,87.981,241.81,61.513,0.707,0.538,0.658,0.622,0.634,0.598,0,0,0,0
0.668,2909,2909,2909,2909,125.562,45.293,129.935,43.271,138.675,40.147,157.507,40.062,0.698,0.628,0.679,0.663,0.668,0.654,1,1,1,1
0.749,2910,2910,2910,2910,463.874,456.874,463.874,456.874,463.874,456.874,463.874,456.874,0.715,0.795,0.736,0.755,0.749,0.766,0,0,0,0
0.72,2911,2911,2911,2911,310.074,195.452,311.029,189.898,316.735,180.47,343.532,200.092,0.78,0.723,0.658,0.751,0.72,0.69,0,0,0,0
0.733,2912,2912,2912,2912,481.049,266.087,479.429,268.915,479.401,268.942,479.401,268.942,0.857,0.627,0.716,0.742,0.733,0.671,0,0,0,0
0.75,2913,2913,2913,2913,13.2,314.503,20.298,308.216,20.217,308.219,20.318,304.221,0.633,0.8,0.818,0.716,0.75,0.809,0,0,0,0
0.601,2914,2914,2914,2914,344.827,68.498,348.914,71.741,356.245,76.197,361.452,72.866,0.556,0.559,0.688,0.558,0.601,0.623,0,0,0,0
0.609,2915,2915,2915,2915,390.777,250.242,392.469,251.976,393.373,250.812,395.621,247.922,0.599,0.516,0.712,0.558,0.609,0.614,0,0,0,0
0.718,2916,2916,2916,2916,87.449,361.235,91.006,360.229,93.389,364.153,97.836,366.106,0.831,0.686,0.638,0.758,0.718,0.662,0,0,0,0
0.722,2917,2917,2917,2917,261.998,193.592,275.447,171.74,280.213,176.082,269.105,172.835,0.631,0.809,0.725,0.72,0.722,0.767,0,0,0,0
0.496,2918,2918,2918,2918,200.309,41.517,199.955,41.124,200.362,41.124,187.0,36.094,0.478,0.559,0.45,0.519,0.496,0.505,0,0,0,0
0.654,2919,2919,2919,2919,437.288,452.973,437.288,452.973,437.288,452.973,437.288,452.973,0.584,0.829,0.55,0.706,0.654,0.69,0,0,0,0
0.73,2922,2922,2922,2922,205.663,148.6,206.231,141.956,218.433,125.833,205.389,106.698,0.827,0.7,0.664,0.764,0.73,0.682,0,0,0,0
0.838,2923,2923,2923,2923,338.044,371.266,340.267,374.827,342.095,372.365,342.29,373.584,0.811,0.856,0.847,0.833,0.838,0.851,0,0,0,0
0.599,2924,2924,2924,2924,353.716,352.464,355.261,354.228,354.103,352.91,354.604,357.682,0.728,0.526,0.542,0.627,0.599,0.534,0,0,0,0
0.72,2925,2925,2925,2925,367.566,451.968,366.755,450.589,366.718,450.601,366.718,450.601,0.64,0.775,0.744,0.707,0.72,0.76,1,1,1,1
0.731,2926,2926,2926,2926,340.886,258.248,347.913,261.023,358.476,248.631,360.601,240.801,0.686,0.697,0.812,0.691,0.731,0.754,0,0,0,0
0.735,2927,2927,2927,2927,238.446,200.201,241.84,198.672,259.43,198.472,249.841,194.848,0.808,0.728,0.668,0.768,0.735,0.698,0,0,0,0
0.629,2928,2928,2928,2928,326.923,353.099,322.223,351.5,318.685,353.449,319.424,345.899,0.57,0.663,0.655,0.616,0.629,0.659,0,0,0,0
0.791,2929,2929,2929,2929,367.293,438.816,366.416,437.422,366.25,437.18,366.25,437.18,0.827,0.687,0.857,0.757,0.791,0.772,0,0,0,0
0.611,2930,2930,2930,2930,38.168,214.873,40.247,215.545,45.669,223.574,41.137,229.655,0.672,0.627,0.533,0.65,0.611,0.58,0,0,0,0
0.666,2931,2931,2931,2931,274.622,95.065,275.359,96.493,271.859,83.112,275.038,94.77,0.664,0.687,0.648,0.676,0.666,0.667,0,0,0,0
0.761,2932,2932,2932,2932,347.666,106.658,350.398,102.749,363.807,103.033,363.021,98.231,0.701,0.737,0.844,0.719,0.761,0.791,0,0,0,0
0.679,2933,2933,2933,2933,23.363,242.672,25.782,241.061,26.162,241.033,12.488,241.853,0.914,0.603,0.52,0.758,0.679,0.562,0,0,0,0
0.65,2934,2934,2934,2934,353.044,209.272,361.242,193.459,360.842,202.899,361.391,209.218,0.726,0.543,0.682,0.634,0.65,0.613,1,1,1,1
0.69,2935,2935,2935,2935,85.311,231.656,106.565,248.384,114.603,255.857,115.217,259.595,0.655,0.68,0.735,0.667,0.69,0.707,1,1,1,1
0.548,2936,2936,2936,2936,29.239,342.906,18.88,335.757,22.176,337.42,20.789,335.895,0.538,0.538,0.568,0.538,0.548,0.553,0,0,0,0
0.76,2937,2937,2937,2937,338.08,24.121,342.818,19.339,344.837,17.734,345.811,16.824,0.769,0.671,0.839,0.72,0.76,0.755,0,0,0,0
0.615,2938,2938,2938,2938,439.064,436.604,439.064,436.604,439.064,436.604,439.064,436.604,0.69,0.573,0.583,0.631,0.615,0.578,0,0,0,0
0.699,2939,2939,2939,2939,128.246,80.615,118.454,83.757,104.015,79.513,104.645,79.562,0.727,0.681,0.689,0.704,0.699,0.685,0,0,0,0
0.632,2940,2940,2940,2940,248.993,174.981,245.436,183.007,257.1,168.805,244.12,195.32,0.672,0.725,0.499,0.698,0.632,0.612,0,0,0,0
0.705,2941,2941,2941,2941,292.306,395.49,294.841,395.981,293.986,393.81,292.123,393.242,0.706,0.801,0.606,0.754,0.705,0.704,0,0,0,0
0.695,2942,2942,2942,2942,312.663,54.691,309.601,62.859,303.524,64.129,300.379,63.219,0.654,0.645,0.786,0.649,0.695,0.716,0,0,0,0
0.665,2943,2943,2943,2943,170.396,454.602,168.212,458.73,163.329,457.034,164.086,455.033,0.674,0.714,0.606,0.694,0.665,0.66,0,0,0,0
0.67,2944,2944,2944,2944,213.593,312.801,210.255,315.683,207.865,302.503,205.342,296.028,0.741,0.652,0.617,0.697,0.67,0.634,0,0,0,0
0.676,2945,2945,2945,2945,55.024,337.154,54.06,341.936,56.906,350.092,54.379,350.721,0.539,0.738,0.751,0.638,0.676,0.744,0,0,0,0
0.849,2946,2946,2946,2946,41.98,377.821,38.396,383.342,34.684,385.817,37.327,387.519,0.875,0.84,0.834,0.857,0.849,0.837,0,0,0,0
0.706,2947,2947,2947,2947,446.87,300.575,449.054,302.3,449.054,302.3,449.054,302.3,0.528,0.842,0.746,0.685,0.706,0.794,0,0,0,0
0.465,2948,2948,2948,2948,161.414,217.399,173.89,185.539,229.359,172.128,246.156,176.598,0.408,0.453,0.534,0.431,0.465,0.494,0,0,0,0
0.784,2949,2949,2949,2949,136.236,105.214,135.316,100.062,128.926,104.701,103.622,106.598,0.826,0.802,0.725,0.814,0.784,0.763,1,1,1,1
0.621,2950,2950,2950,2950,428.685,484.136,428.685,484.136,428.685,484.136,428.685,484.136,0.623,0.522,0.719,0.573,0.621,0.621,0,0,0,0
0.64,2951,2951,2951,2951,398.643,255.717,398.113,253.301,404.111,256.257,401.607,256.071,0.647,0.67,0.604,0.658,0.64,0.637,0,0,0,0
0.601,2953,2953,2953,2953,294.518,145.357,302.488,147.161,321.084,141.757,342.968,162.016,0.613,0.608,0.583,0.611,0.601,0.596,1,1,1,1
0.6,2954,2954,2954,2954,197.951,211.357,176.929,178.978,138.741,149.861,138.19,146.635,0.588,0.539,0.672,0.563,0.6,0.606,0,0,0,0
0.759,2955,2955,2955,2955,351.699,215.167,352.459,219.798,355.474,219.053,353.652,222.612,0.791,0.814,0.673,0.802,0.759,0.743,2,2,2,2
0.754,2956,2956,2956,2956,387.673,427.346,388.308,426.487,388.566,426.399,388.566,426.399,0.71,0.75,0.801,0.73,0.754,0.775,0,0,0,0
0.728,2957,2957,2957,2957,384.568,286.446,376.744,285.936,374.687,279.585,380.607,277.888,0.628,0.8,0.756,0.714,0.728,0.778,1,1,1,1
0.667,2958,2958,2958,2958,223.22,251.903,223.222,262.576,216.721,256.281,214.985,247.566,0.682,0.635,0.683,0.658,0.667,0.659,0,0,0,0
0.509,2959,2959,2959,2959,190.166,216.87,224.508,228.369,220.638,235.564,221.052,230.545,0.432,0.524,0.569,0.478,0.509,0.547,0,0,0,0
